Turma,Aluno,NP,NV,Período
2018110,20183000812,"9,8","6,6",3
2018110,20183000939,"9,8","8,1",3
2018110,20183001032,0,0,3
2018110,20183001060,"8,8","8,4",3
2018110,20183001275,"9,8","8,1",3
2018110,20183001284,8,"8,8",3
2018110,20183001337,9,"5,3",3
2018110,20183001391,0,0,3
2018110,20183001551,7,6,3
2018110,20183001669,9,"4,6",3
2018110,20183001909,8,"7,8",3
2018110,20183002183,10,"4,1",3
2018110,20183002218,0,0,3
2018110,20183002380,10,"7,1",3
2018110,20183002610,7,0,3
2018110,20183002906,9,"3,7",3
2018110,20183002960,--,--,3
2018110,20183003968,0,"0,7",3
2018110,20183003986,5,"1,8",3
2018110,20183004259,9,2,3
2018110,20183004286,10,"1,7",3
2018110,20183004320,"9,4","2,8",3
2018110,20183004526,"9,6","4,6",3
2018110,20183004535,"9,5","4,1",3
2018110,20183004580,--,--,3
2018110,20183005130,0,0,3
2018110,20183005292,"9,4","3,7",3
2018110,20183005363,"9,8","2,8",3
2018110,20183005588,8,"4,5",3
2018110,20183006431,"5,2","4,5",3
2018110,20183006825,10,"7,2",3
2018110,20183006988,"9,5","5,4",3
2018110,20183007072,0,2,3
2018110,20183007279,0,10,3
2018110,20183008104,8,"2,8",3
2018110,20183017041,0,"3,5",3
2018110,20183000581,"9,4",10,3
2018110,20183000438,0,0,3
2018110,20183000492,7,8,3
2018110,20183000465,"6,8","9,2",3
2018130,20183000616,8,2,3
2018130,20183000643,8,2,3
2018130,20183000652,0,0,3
2018130,20183001293,0,4,3
2018130,20183001767,"8,5","4,8",3
2018130,20183001865,--,--,3
2018130,20183001883,0,0,3
2018130,20183001918,0,0,3
2018130,20183002915,6,"2,3",3
2018130,20183003091,0,0,3
2018130,20183003331,10,"5,9",3
2018130,20183003449,0,"3,8",3
2018130,20183003510,10,"7,9",3
2018130,20183003940,0,0,3
2018130,20183004061,8,8,3
2018130,20183004419,0,0,3
2018130,20183004858,"9,6",2,3
2018130,20183005185,0,0,3
2018130,20183005345,0,"0,4",3
2018130,20183005372,"8,3","0,5",3
2018130,20183005416,0,0,3
2018130,20183005935,0,0,3
2018130,20183005953,"9,5","5,3",3
2018130,20183006342,"8,5","2,6",3
2018130,20183007045,"8,9",0,3
2018130,20183007591,0,0,3
2018130,20183020341,0,0,3
2018130,20183024814,0,0,3
2018130,20183024823,0,"1,5",3
2018130,20183025160,"9,4",2,3
2018130,20183025428,"8,3",0,3
2018130,20183025455,"6,8","2,8",3
2018130,20183000474,0,0,3
2018140,20183000699,0,"2,2",3
2018140,20183001186,0,2,3
2018140,20183001210,0,0,3
2018140,20183002343,0,2,3
2018140,20183002460,"8,5","4,2",3
2018140,20183002497,0,0,3
2018140,20183003672,0,0,3
2018140,20183003734,0,2,3
2018140,20183003770,"9,8","5,1",3
2018140,20183003780,6,"5,1",3
2018140,20183003823,"8,5","0,5",3
2018140,20183003841,"8,5","0,9",3
2018140,20183003995,10,"4,8",3
2018140,20183004339,10,"5,5",3
2018140,20183006271,10,"5,1",3
2018140,20183006413,10,10,3
2018140,20183006469,"2,5",1,3
2018140,20183006558,"2,5","0,2",3
2018140,20183006979,10,5,3
2018140,20183026390,0,0,3
2018150,20183000868,8,"3,4",3
2018150,20183003019,0,0,3
2018150,20183003117,"8,3",0,3
2018150,20183003850,0,"0,5",3
2018150,20183004366,10,"5,4",3
2018150,20183004482,10,10,3
2018150,20183005050,10,"5,8",3
2018150,20183005194,"8,9","8,5",3
2018150,20183005514,"8,5","3,8",3
2018150,20183006709,10,"6,8",3
2018150,20183006718,10,"9,5",3
2018150,20183006905,0,0,3
2018150,20183006932,8,"3,4",3
2018150,20183007152,0,0,3
2018150,20183007260,0,0,3
2018150,20183018156,0,0,3
2018151,20183001711,"8,8","7,7",3
2018151,20183001810,0,0,3
2018151,20183002263,10,"4,7",3
2018151,20183002272,0,0,3
2018151,20183002316,10,"2,1",3
2018151,20183003135,8,3,3
2018151,20183003583,8,"4,6",3
2018151,20183004375,10,"3,3",3
2018151,20183004384,"7,8","1,7",3
2018151,20183004722,"9,1","7,7",3
2018151,20183004769,--,--,3
2018151,20183004778,"7,4","8,3",3
2018151,20183004787,0,"0,3",3
2018151,20183004992,"8,4","8,8",3
2018151,20183005069,"8,9","3,4",3
2018151,20183005078,0,0,3
2018151,20183005087,10,2,3
2018151,20183005102,0,"0,2",3
2018151,20183005336,0,0,3
2018151,20183005381,10,"4,7",3
2018151,20183005819,"8,4","8,8",3
2018151,20183005971,0,"8,7",3
2018151,20183006262,"2,3",5,3
2018151,20183006324,10,10,3
2018151,20183006567,10,"4,6",3
2018151,20183006834,10,3,3
2018151,20183007134,0,0,3
2018151,20183007143,--,--,3
2018151,20183007439,0,0,3
2018151,20183007528,10,"4,6",3
2018160,20183000760,10,10,3
2018160,20183001364,10,4,3
2018160,20183002076,0,"1,1",3
2018160,20183002399,0,0,3
2018160,20183002432,0,0,3
2018160,20183002441,0,0,3
2018160,20183002503,"8,9","2,2",3
2018160,20183002530,"8,5","2,2",3
2018160,20183002586,"9,2","3,2",3
2018160,20183002601,10,"6,3",3
2018160,20183002684,"9,5","3,3",3
2018160,20183002746,"8,6",5,3
2018160,20183002791,"9,3","6,9",3
2018160,20183003224,0,0,3
2018160,20183003411,"9,5","3,4",3
2018160,20183003529,0,0,3
2018160,20183003565,"6,4","2,6",3
2018160,20183003627,"9,5","1,4",3
2018160,20183003663,0,0,3
2018160,20183004910,0,"5,8",3
2018160,20183004938,10,"4,8",3
2018160,20183005480,"8,3","3,5",3
2018160,20183005980,0,0,3
2018160,20183006217,0,0,3
2018160,20183006370,7,4,3
2018160,20183006754,0,0,3
2018160,20183006772,0,0,3
2018160,20183006781,"7,7","2,5",3
2018160,20183006870,"6,5","5,8",3
2018160,20183007475,0,0,3
2018101,20183000670,0,"3,6",4
2018101,20183000910,"9,5",0,4
2018101,20183000948,0,0,4
2018101,20183001014,10,"8,8",4
2018101,20183001050,"9,5","9,5",4
2018101,20183001103,"9,5","2,8",4
2018101,20183001631,8,"7,1",4
2018101,20183001829,"7,6","9,2",4
2018101,20183002058,"5,5","2,6",4
2018101,20183002254,"9,8","5,8",4
2018101,20183000509,"9,3","4,9",4
2018101,20183002559,"6,5","2,5",4
2018101,20183002639,0,2,4
2018101,20183002853,0,"3,2",4
2018101,20183002998,10,10,4
2018101,20183003206,0,2,4
2018101,20183003313,"9,6","9,8",4
2018101,20183004034,0,2,4
2018101,20183004197,0,0,4
2018101,20183004240,"7,5","5,4",4
2018101,20183004553,9,"5,8",4
2018101,20183004811,0,2,4
2018101,20183004894,0,0,4
2018101,20183004929,"9,8","8,3",4
2018101,20183005425,"4,1","4,8",4
2018101,20183005748,"8,8","5,5",4
2018101,20183005793,"9,5","3,1",4
2018101,20183006020,0,0,4
2018101,20183006226,0,0,4
2018101,20183006398,0,2,4
2018101,20183007027,"9,5",2,4
2018101,20183007116,0,0,4
2018101,20183007340,6,"0,7",4
2018101,20183007500,10,"6,1",4
2018101,20183011549,10,"3,8",4
2018101,20183014021,9,2,4
2018101,20183015790,"8,6",5,4
2018101,20183016376,4,"5,7",4
2018101,20183019627,"7,6","5,2",4
2018102,20183000723,"8,3","2,3",4
2018102,20183000741,"9,5",7,4
2018102,20183000803,"9,7",3,4
2018102,20183000886,"8,7","5,8",4
2018102,20183000895,"9,7",3,4
2018102,20183000984,9,"9,2",4
2018102,20183001140,0,0,4
2018102,20183001168,"9,6","8,6",4
2018102,20183001346,"9,3","6,5",4
2018102,20183001453,10,10,4
2018102,20183002423,"3,6","4,2",4
2018102,20183002871,"9,8","3,2",4
2018102,20183003289,8,"2,4",4
2018102,20183003304,10,10,4
2018102,20183003467,9,2,4
2018102,20183004114,6,"4,5",4
2018102,20183004571,"9,8",3,4
2018102,20183000545,"8,4",0,4
2018102,20183004885,"8,4",8,4
2018102,20183005354,"2,4","0,7",4
2018102,20183005882,--,--,4
2018102,20183006039,0,2,4
2018102,20183006084,"5,2","4,6",4
2018102,20183006360,"8,6","4,2",4
2018102,20183000572,"9,7",10,4
2018102,20183006440,0,0,4
2018102,20183006594,0,0,4
2018102,20183006997,"7,5","3,3",4
2018102,20183007009,0,"2,2",4
2018102,20183007107,10,10,4
2018102,20183007546,"9,4","8,4",4
2018102,20183007555,7,"3,2",4
2018102,20183007760,0,0,4
2018102,20183012484,"9,7","8,2",4
2018102,20183014219,0,2,4
2018102,20183014246,"9,5","3,2",4
2018102,20183018586,0,0,4
2018102,20183018639,"8,1","6,7",4
2018102,20183019242,0,2,4
2018103,20183000750,9,"6,5",4
2018103,20183000840,--,0,4
2018103,20183001524,"4,5","5,3",4
2018103,20183001613,8,"5,7",4
2018103,20183001678,"8,8","3,6",4
2018103,20183002020,0,"9,3",4
2018103,20183002764,9,"3,3",4
2018103,20183002862,9,"4,5",4
2018103,20183003144,9,"2,9",4
2018103,20183003233,10,"5,6",4
2018103,20183003420,"9,6",10,4
2018103,20183004052,"6,7","2,2",4
2018103,20183004105,0,1,4
2018103,20183004203,4,"3,3",4
2018103,20183004590,"2,3",0,4
2018103,20183004983,"7,2","8,8",4
2018103,20183005167,"6,2","8,4",4
2018103,20183005720,"9,5",1,4
2018103,20183005917,10,"1,6",4
2018103,20183006010,"7,7",3,4
2018103,20183006244,"5,7","2,5",4
2018103,20183006404,"8,3",8,4
2018103,20183006585,"9,5","3,8",4
2018103,20183007018,0,2,4
2018103,20183000536,"8,8","2,9",4
2018103,20183007250,"9,7",7,4
2018103,20183007466,"8,5","1,6",4
2018103,20183008605,0,2,4
2018103,20183009059,9,"2,1",4
2018103,20183009326,"9,7","9,7",4
2018103,20183009498,0,0,4
2018103,20183010345,"6,2","6,2",4
2018103,20183012690,8,"5,3",4
2018103,20183014925,0,2,4
2018103,20183017847,"9,5","3,9",4
2018103,20183020726,"9,7",6,4
2018104,20183001079,"9,5","7,8",4
2018104,20183001435,0,2,4
2018104,20183001570,9,"0,7",4
2018104,20183001696,0,"6,6",4
2018104,20183001758,0,0,4
2018104,20183001838,9,10,4
2018104,20183002002,0,0,4
2018104,20183002011,0,"1,7",4
2018104,20183002100,"9,3",1,4
2018104,20183002165,10,"7,9",4
2018104,20183002450,"9,3","7,2",4
2018104,20183003387,"8,8","3,1",4
2018104,20183003921,"9,1",10,4
2018104,20183004221,8,"7,1",4
2018104,20183004393,0,0,4
2018104,20183004491,"8,1","9,5",4
2018104,20183004517,5,3,4
2018104,20183004974,0,0,4
2018104,20183005200,0,0,4
2018104,20183005238,0,"1,1",4
2018104,20183005523,"9,2",10,4
2018104,20183005603,0,"4,1",4
2018104,20183005686,"9,7","8,6",4
2018104,20183005962,0,0,4
2018104,20183005990,0,0,4
2018104,20183006502,"7,2","4,4",4
2018104,20183006638,0,2,4
2018104,20183006763,"9,9",3,4
2018104,20183007063,"9,8","4,2",4
2018104,20183007297,"9,6","3,7",4
2018104,20183007368,"9,3","4,6",4
2018104,20183007401,"8,3","5,2",4
2018104,20183007537,0,0,4
2018104,20183008857,"9,4","9,9",4
2018104,20183011638,0,0,4
2018104,20183013196,"9,6","8,7",4
2018104,20183014747,0,0,4
2018104,20183016803,5,"7,2",4
2018110,20183000812,10,"8,1",4
2018110,20183000939,10,10,4
2018110,20183001032,0,0,4
2018110,20183001060,"9,1","4,5",4
2018110,20183001275,8,"8,8",4
2018110,20183001284,"7,6","3,7",4
2018110,20183001337,"9,3","4,8",4
2018110,20183001391,0,0,4
2018110,20183001551,"8,6","2,9",4
2018110,20183001669,"8,7","3,9",4
2018110,20183001909,"9,3","6,7",4
2018110,20183002183,10,"5,6",4
2018110,20183002218,0,0,4
2018110,20183002380,"9,8","6,5",4
2018110,20183002610,0,0,4
2018110,20183002906,0,"2,2",4
2018110,20183002960,--,--,4
2018110,20183003968,0,0,4
2018110,20183003986,0,3,4
2018110,20183004259,"9,7",2,4
2018110,20183004286,"9,3","3,6",4
2018110,20183004320,0,2,4
2018110,20183004526,0,2,4
2018110,20183004535,"8,1","7,4",4
2018110,20183004580,--,--,4
2018110,20183005130,0,0,4
2018110,20183005292,0,0,4
2018110,20183005363,"6,4",1,4
2018110,20183005588,9,"6,7",4
2018110,20183006431,"8,2",5,4
2018110,20183006825,"9,2","8,4",4
2018110,20183006988,0,"3,4",4
2018110,20183007072,0,2,4
2018110,20183007279,"9,8",8,4
2018110,20183008104,0,0,4
2018110,20183017041,9,"5,7",4
2018110,20183000581,"8,2",10,4
2018110,20183000438,0,0,4
2018110,20183000492,"8,3","6,9",4
2018110,20183000465,"8,8","7,3",4
2018130,20183000616,"4,2",2,4
2018130,20183000643,"3,3","2,2",4
2018130,20183000652,0,0,4
2018130,20183001293,"4,3",3,4
2018130,20183001767,9,"4,4",4
2018130,20183001865,--,--,4
2018130,20183001883,0,0,4
2018130,20183001918,0,"1,5",4
2018130,20183002915,"5,3","4,5",4
2018130,20183003091,3,"1,5",4
2018130,20183003331,10,8,4
2018130,20183003449,"6,5","6,8",4
2018130,20183003510,9,"6,8",4
2018130,20183003940,0,0,4
2018130,20183004061,"3,2","4,9",4
2018130,20183004419,0,0,4
2018130,20183004858,"9,5","6,2",4
2018130,20183005185,0,0,4
2018130,20183005345,0,2,4
2018130,20183005372,"8,4",0,4
2018130,20183005416,0,0,4
2018130,20183005935,"6,5",0,4
2018130,20183005953,9,"5,9",4
2018130,20183006342,8,"2,8",4
2018130,20183007045,"8,3",0,4
2018130,20183007591,0,0,4
2018130,20183020341,"8,7",2,4
2018130,20183024814,0,0,4
2018130,20183024823,0,0,4
2018130,20183025160,10,"1,9",4
2018130,20183025428,"9,5","0,4",4
2018130,20183025455,0,2,4
2018130,20183000474,0,0,4
2018140,20183000699,0,0,4
2018140,20183001186,0,0,4
2018140,20183001210,0,0,4
2018140,20183002343,0,2,4
2018140,20183002460,7,"3,9",4
2018140,20183002497,"9,5","0,7",4
2018140,20183003672,0,0,4
2018140,20183003734,"6,1","1,2",4
2018140,20183003770,10,"5,9",4
2018140,20183003780,5,"5,7",4
2018140,20183003823,9,"3,6",4
2018140,20183003841,0,0,4
2018140,20183003995,10,"6,9",4
2018140,20183004339,10,"5,3",4
2018140,20183006271,10,"6,4",4
2018140,20183006413,10,10,4
2018140,20183006469,"4,5","0,2",4
2018140,20183006558,"4,5","0,2",4
2018140,20183006979,10,"5,6",4
2018140,20183026390,4,"3,1",4
2018150,20183000868,6,"3,4",4
2018150,20183003019,0,0,4
2018150,20183003117,0,0,4
2018150,20183003850,2,"1,6",4
2018150,20183004366,8,"5,6",4
2018150,20183004482,10,10,4
2018150,20183005050,10,"4,1",4
2018150,20183005194,9,"5,2",4
2018150,20183005514,"6,5","4,5",4
2018150,20183006709,10,10,4
2018150,20183006718,10,10,4
2018150,20183006905,0,0,4
2018150,20183006932,7,"3,1",4
2018150,20183007152,0,0,4
2018150,20183007260,0,0,4
2018150,20183018156,4,0,4
2018151,20183001711,8,6,4
2018151,20183001810,0,0,4
2018151,20183002263,10,"3,2",4
2018151,20183002272,3,0,4
2018151,20183002316,10,"3,8",4
2018151,20183003135,"8,5","3,7",4
2018151,20183003583,7,"6,3",4
2018151,20183004375,"9,2","4,6",4
2018151,20183004384,0,"3,7",4
2018151,20183004722,0,"4,2",4
2018151,20183004769,--,--,4
2018151,20183004778,"7,3","5,8",4
2018151,20183004787,0,0,4
2018151,20183004992,"8,8","8,4",4
2018151,20183005069,10,"3,4",4
2018151,20183005078,0,0,4
2018151,20183005087,0,10,4
2018151,20183005102,0,0,4
2018151,20183005336,0,0,4
2018151,20183005381,"7,4","2,6",4
2018151,20183005819,9,"9,9",4
2018151,20183005971,0,"8,6",4
2018151,20183006262,"8,3",3,4
2018151,20183006324,"8,5",10,4
2018151,20183006567,10,"1,4",4
2018151,20183006834,10,3,4
2018151,20183007134,0,0,4
2018151,20183007143,--,--,4
2018151,20183007439,0,0,4
2018151,20183007528,0,0,4
2018160,20183000760,"8,1",10,4
2018160,20183001364,10,"3,5",4
2018160,20183002076,0,"0,5",4
2018160,20183002399,0,0,4
2018160,20183002432,0,0,4
2018160,20183002441,0,0,4
2018160,20183002503,10,"3,8",4
2018160,20183002530,"9,2","3,7",4
2018160,20183002586,"7,1","2,2",4
2018160,20183002601,10,"7,8",4
2018160,20183002684,9,"5,2",4
2018160,20183002746,10,"8,8",4
2018160,20183002791,0,"2,1",4
2018160,20183003224,0,0,4
2018160,20183003411,8,3,4
2018160,20183003529,10,1,4
2018160,20183003565,10,"6,2",4
2018160,20183003627,9,1,4
2018160,20183003663,0,2,4
2018160,20183004910,0,"3,5",4
2018160,20183004938,0,0,4
2018160,20183005480,5,"6,3",4
2018160,20183005980,0,0,4
2018160,20183006217,0,0,4
2018160,20183006370,8,"7,1",4
2018160,20183006754,0,0,4
2018160,20183006772,0,0,4
2018160,20183006781,0,"2,6",4
2018160,20183006870,"4,5","7,2",4
2018160,20183007475,0,0,4
2018101,20183000670,10,"1,3",5
2018101,20183000910,"2,3",3,5
2018101,20183000948,0,0,5
2018101,20183001014,10,8,5
2018101,20183001050,10,"9,3",5
2018101,20183001103,"6,5","4,7",5
2018101,20183001631,9,"6,7",5
2018101,20183001829,--,9,5
2018101,20183002058,0,0,5
2018101,20183002254,"8,2","3,9",5
2018101,20183000509,7,"2,8",5
2018101,20183002559,0,0,5
2018101,20183002639,0,2,5
2018101,20183002853,"7,1","6,4",5
2018101,20183002998,10,"7,8",5
2018101,20183003206,"9,2",1,5
2018101,20183003313,7,9,5
2018101,20183004034,0,2,5
2018101,20183004197,0,0,5
2018101,20183004240,8,"2,5",5
2018101,20183004553,10,"5,3",5
2018101,20183004811,10,3,5
2018101,20183004894,0,0,5
2018101,20183004929,10,"8,6",5
2018101,20183005425,"4,5","4,6",5
2018101,20183005748,0,"4,5",5
2018101,20183005793,"9,5","6,2",5
2018101,20183006020,0,0,5
2018101,20183006226,0,0,5
2018101,20183006398,"9,8",2,5
2018101,20183007027,"7,5","3,2",5
2018101,20183007116,"9,9",0,5
2018101,20183007340,"8,5","2,2",5
2018101,20183007500,10,0,5
2018101,20183011549,"9,5","3,6",5
2018101,20183014021,0,3,5
2018101,20183015790,"9,1","4,1",5
2018101,20183016376,"8,7","5,6",5
2018101,20183019627,"2,7","8,6",5
2018102,20183000723,"9,9",3,5
2018102,20183000741,"9,8","5,7",5
2018102,20183000803,"9,8","3,2",5
2018102,20183000886,10,"1,3",5
2018102,20183000895,0,3,5
2018102,20183000984,8,10,5
2018102,20183001140,0,0,5
2018102,20183001168,"9,7","3,4",5
2018102,20183001346,"8,8","6,4",5
2018102,20183001453,10,"4,4",5
2018102,20183002423,"7,5","6,2",5
2018102,20183002871,"9,9","4,8",5
2018102,20183003289,"8,3","3,5",5
2018102,20183003304,10,10,5
2018102,20183003467,"2,7","2,2",5
2018102,20183004114,7,"8,6",5
2018102,20183004571,"9,8","3,8",5
2018102,20183000545,"9,9","0,8",5
2018102,20183004885,0,"4,6",5
2018102,20183005354,"2,7","0,1",5
2018102,20183005882,--,--,5
2018102,20183006039,0,2,5
2018102,20183006084,"9,7","5,4",5
2018102,20183006360,"7,5","6,8",5
2018102,20183000572,"9,9",10,5
2018102,20183006440,0,0,5
2018102,20183006594,0,0,5
2018102,20183006997,"7,5",10,5
2018102,20183007009,0,"1,4",5
2018102,20183007107,10,8,5
2018102,20183007546,"9,9",10,5
2018102,20183007555,7,"5,7",5
2018102,20183007760,0,0,5
2018102,20183012484,"9,8","6,4",5
2018102,20183014219,0,2,5
2018102,20183014246,0,"0,2",5
2018102,20183018586,0,0,5
2018102,20183018639,10,"4,2",5
2018102,20183019242,0,2,5
2018103,20183000750,10,"4,2",5
2018103,20183000840,--,0,5
2018103,20183001524,"4,8","3,3",5
2018103,20183001613,10,"4,2",5
2018103,20183001678,9,"1,2",5
2018103,20183002020,0,0,5
2018103,20183002764,"2,7","0,7",5
2018103,20183002862,"6,7","3,7",5
2018103,20183003144,0,"0,4",5
2018103,20183003233,10,"8,1",5
2018103,20183003420,"8,5",10,5
2018103,20183004052,"4,5",2,5
2018103,20183004105,0,0,5
2018103,20183004203,5,"4,6",5
2018103,20183004590,"0,5",0,5
2018103,20183004983,"5,7","5,5",5
2018103,20183005167,"9,5","6,6",5
2018103,20183005720,2,0,5
2018103,20183005917,0,2,5
2018103,20183006010,"8,5",2,5
2018103,20183006244,"5,5","3,8",5
2018103,20183006404,"9,4","8,2",5
2018103,20183006585,9,"3,9",5
2018103,20183007018,0,2,5
2018103,20183000536,"9,7","4,7",5
2018103,20183007250,"9,5","7,2",5
2018103,20183007466,"7,2","1,6",5
2018103,20183008605,"4,6","1,2",5
2018103,20183009059,9,"5,5",5
2018103,20183009326,10,"7,5",5
2018103,20183009498,0,0,5
2018103,20183010345,"9,5","5,4",5
2018103,20183012690,10,"3,2",5
2018103,20183014925,0,"7,3",5
2018103,20183017847,0,0,5
2018103,20183020726,"9,7","6,4",5
2018104,20183001079,"8,3","6,3",5
2018104,20183001435,0,2,5
2018104,20183001570,"9,8","0,5",5
2018104,20183001696,"9,5","6,9",5
2018104,20183001758,0,0,5
2018104,20183001838,"2,3",7,5
2018104,20183002002,0,0,5
2018104,20183002011,0,"1,4",5
2018104,20183002100,0,0,5
2018104,20183002165,10,"6,8",5
2018104,20183002450,"7,5","6,4",5
2018104,20183003387,"9,3","3,5",5
2018104,20183003921,0,"9,4",5
2018104,20183004221,0,"2,2",5
2018104,20183004393,0,0,5
2018104,20183004491,"9,8","9,4",5
2018104,20183004517,"9,3","2,3",5
2018104,20183004974,0,0,5
2018104,20183005200,0,0,5
2018104,20183005238,10,0,5
2018104,20183005523,"9,7","8,9",5
2018104,20183005603,"9,5","2,4",5
2018104,20183005686,10,"5,7",5
2018104,20183005962,"4,8","5,7",5
2018104,20183005990,0,0,5
2018104,20183006502,"3,3","5,6",5
2018104,20183006638,0,2,5
2018104,20183006763,"9,8","2,1",5
2018104,20183007063,"9,8","4,5",5
2018104,20183007297,10,4,5
2018104,20183007368,0,"0,3",5
2018104,20183007401,"6,7","5,4",5
2018104,20183007537,0,0,5
2018104,20183008857,"9,2","9,3",5
2018104,20183011638,0,0,5
2018104,20183013196,"9,2","8,2",5
2018104,20183014747,0,0,5
2018104,20183016803,"4,3",7,5
2018110,20183000812,10,"2,4",5
2018110,20183000939,10,"8,7",5
2018110,20183001032,0,"0,6",5
2018110,20183001060,"8,9","9,1",5
2018110,20183001275,10,8,5
2018110,20183001284,"9,3","0,8",5
2018110,20183001337,"9,2","6,6",5
2018110,20183001391,0,0,5
2018110,20183001551,0,"5,1",5
2018110,20183001669,10,"0,7",5
2018110,20183001909,"7,9","5,8",5
2018110,20183002183,10,0,5
2018110,20183002218,10,0,5
2018110,20183002380,"8,8","7,3",5
2018110,20183002610,0,0,5
2018110,20183002906,"9,4","2,7",5
